,pharma_cid,total,attended,lost
6294,company1b43aafc-dfdf-11ec-90b4-f51430260735,0,0,0
6295,companyd0dd5f76-9f91-11ec-b315-9fe02e8e7bda,0,0,0
6296,company76ce9a11-836f-11ec-a44f-6345e89c9322,0,0,0
6297,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
6298,company8dec6199-c559-11ec-b5ff-ef4444fd2799,0,0,0
6299,company97f7a0e3-9928-11ec-bbf5-2d5b1c31adc8,0,0,0
6300,company903fe26a-4dc5-11ec-a449-d525eb78600c,0,0,0
6301,companyb6f0501b-c082-11ec-be9a-970711b8a9a5,0,0,0
6302,company4e85ecd5-c2f2-11ec-b5ea-393febc49034,0,0,0
6303,company10f72f94-b986-11ec-a56f-8be090c7d85f,0,0,0
6304,companye55fb236-92e7-11ec-8792-253ec290963e,0,0,0
6305,company51b0678e-bef8-11ec-b427-6f9dfef6b050,0,0,0
6306,company52136ec7-c522-11ec-8436-6762b11024a9,1,0,500
6307,companyb6ffcdcc-7b70-11ec-9c14-ed109aac5e16,0,0,0
6308,company4a2660ef-c13c-11ec-abbf-d311e4f4cc23,1,0,500
6309,companyc0116b8a-2c08-11ec-992d-c33cab73b63c,0,0,0
6310,company3123078e-913d-11ec-8025-c7467c1baeb4,0,0,0
6311,company3c5b1fe3-b01a-11ec-807b-2f760e96efb2,0,0,0
6312,company215403d9-c6c9-11ec-8546-fb60c1356725,0,0,0
6313,companyc9ad7c41-bf04-11ec-8f46-3fc305f80e4f,0,0,0
6314,company3461dd27-a388-11ec-98ee-1391a9e11043,0,0,0
6315,companyb62cd939-7b46-11ec-84d0-4924a07e3a42,0,0,0
6316,companyb52e4f20-8ef3-11ec-89c7-cde88f258b8a,0,0,0
6317,companyf2b2f07e-9df0-11ec-9e39-ff4db0f32949,0,0,0
6318,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
6319,companya52e462f-b665-11ec-9caa-193a2101deec,0,0,0
6320,company14510da5-7db7-11ec-8fa9-bd1a65819410,0,0,0
6321,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
6322,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
6323,company8173628c-b644-11ec-a87c-911c03e51638,0,0,0
6324,companyaf8bf1ac-b7f6-11ec-b8be-254550ef2d5a,1,1,0
6325,company758810fb-8979-11ec-9c9a-9b79f12b9b1c,1,0,500
6326,company7de90014-6ad4-11ec-9578-4d2c7203f0eb,0,0,0
6327,company0e6818ed-93d3-11ec-a35f-b91919530fff,0,0,0
6328,company594f223b-3aff-11ec-a27a-0b21233cacce,0,0,0
6329,company7c1dca40-b24f-11ec-b03f-9dfca52557fb,0,0,0
6330,companyce88be73-9f8c-11ec-9822-3f63afd2bf42,0,0,0
6331,company22d827f5-b4a4-11ec-8705-bbc69fcfa487,0,0,0
6332,company758810fb-8979-11ec-9c9a-9b79f12b9b1c,1,0,500
6333,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6334,companya5956ea4-bfb0-11ec-97a1-f5a0569f2976,0,0,0
6335,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
6336,companyf3422faa-bedd-11ec-b231-c70d38df568b,0,0,0
6337,companyed66cf43-affb-11ec-9cbf-0b05ee2ddd91,0,0,0
6338,company7e9ae6bb-a39b-11ec-ac0f-bb2852765220,0,0,0
6339,companye02b7896-c630-11ec-a5d1-ad9543a3868e,0,0,0
6340,companyac15693c-ba50-11ec-8ce1-0f8227ca8fd9,0,0,0
6341,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
6342,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
6343,company25106bbf-bb19-11ec-8793-b195a62cad86,0,0,0
6344,companyf5f1a5d2-c2eb-11ec-92e3-cf867ba9f5d7,1,0,500
6345,company06bdc566-b982-11ec-857b-3d54ee9bfd44,0,0,0
6346,company3169b70b-9b1d-11ec-accd-bfc8125ff706,0,0,0
6347,company229c0d3a-8bc0-11ec-babc-5304856b4d6e,0,0,0
6348,companyf15884a4-737e-11ec-85ac-d9eb90111863,0,0,0
6349,company08920958-a6ac-11ec-8cd5-df81ba42fcb6,0,0,0
6350,company9b5768f3-9bc1-11ec-a864-cb61ee486194,0,0,0
6351,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6352,companyd7d8f47a-9c55-11ec-a4f7-73c113dcc5e1,0,0,0
6353,company179aae57-9dea-11ec-8cb1-a5d5547c0703,0,0,0
6354,company8565e2d2-bbf0-11ec-aae5-a30d14b8a605,0,0,0
6355,company41647b05-93b5-11ec-8718-c7edb2283584,1,0,500
6356,company029aa03a-9c75-11ec-bfd6-f524748d51d8,0,0,0
6357,company99f15f46-a206-11ec-bfc4-7fb65cd5b11a,0,0,0
6358,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
6359,companyd5dc13dc-cac6-11ec-8648-b52dc9710a97,0,0,0
6360,companyb438d51e-c20c-11ec-8c9c-399e8313a252,0,0,0
6361,companyc35fea0b-c531-11ec-98db-71bd33e03ca7,0,0,0
6362,company39fcfda6-9bad-11ec-871f-b55cf0b5c34e,0,0,0
6363,company97450fab-8dbf-11ec-9d7c-d377f5bca7b4,0,0,0
6364,company9a078436-aa81-11ec-883f-23bee9854c9d,0,0,0
6365,companye8d84e81-8d8b-11ec-893f-e1a70f2e889a,0,0,0
6366,companyf457d516-c212-11ec-96cd-abb9e445e706,0,0,0
6367,companyaf8bf1ac-b7f6-11ec-b8be-254550ef2d5a,1,1,0
6368,company6a3bfddf-9ac1-11ec-a9ad-f53751fec666,0,0,0
6369,company7484af54-984d-11ec-9008-818958b7081a,0,0,0
6370,companyddd8e758-b4cb-11ec-8230-0f2967810cfe,0,0,0
6371,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
6372,companya1df4451-6181-11ec-bdfa-9185086d64ab,0,0,0
6373,companyef694843-9c83-11ec-8b26-af1b29b1bfce,0,0,0
6374,companyb4611db8-9de6-11ec-9953-f55dd70d5f7a,0,0,0
6375,company5b1bf78a-c62b-11ec-b245-79bdc4785bc7,0,0,0
6376,company5bcd8e39-8a83-11ec-a2d7-c3c7f9bd5f56,0,0,0
6377,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
6378,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
6379,company02520129-7cf5-11ec-a870-db938848274f,0,0,0
6380,companyb9c9b65b-93e3-11ec-a53d-35dba17a4044,0,0,0
6381,company93b05b02-6d35-11ec-9427-e316780e927c,0,0,0
6382,company19229f07-9c4d-11ec-8301-bdf05f1149f3,0,0,0
6383,company11b44126-b5a8-11ec-9a9d-2fc074c66fca,0,0,0
6384,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
6385,company933865ff-7e99-11ec-8f3b-c93a90f91b76,0,0,0
6386,company87881000-9625-11ec-8d1b-897fe4119a9c,0,0,0
6387,companye4aa5aaa-a43f-11ec-834c-9d001208a54b,0,0,0
6388,company4687e8f2-a07e-11ec-9120-27d7880b3f8a,0,0,0
6389,companyd14148b1-6623-11ec-aad3-e3716c714375,1,0,500
6390,companyd7c3768e-accd-11ec-89c9-81d57513981e,0,0,0
6391,companyd4d1b042-b976-11ec-ba75-bfb7ca8191b4,0,0,0
6392,company571570dc-af36-11ec-a223-27c7a878a530,0,0,0
6393,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
6394,companydda94837-c07d-11ec-9d2c-970711b8a9a5,0,0,0
6395,companyd09456e9-b598-11ec-a7f0-8b8d8158dce0,0,0,0
6396,company6bbedccf-956e-11ec-93e8-b755a86e9e27,0,0,0
6397,company4a2660ef-c13c-11ec-abbf-d311e4f4cc23,1,0,500
6398,company6a5ae8ba-790c-11ec-9ede-15a17b155fce,0,0,0
6399,company83a9aaa2-a8ef-11ec-a18e-5b6f6d10fb5a,0,0,0
6400,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
6401,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
6402,companyb437a7e9-9dd2-11ec-a3f6-3784bf164e86,1,0,500
6403,companyaad6099b-b00f-11ec-8f8c-9dccc23927a7,0,0,0
6404,companyb686cc74-9497-11ec-9486-ff9a9d0ae72b,0,0,0
6405,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
6406,company6bbedccf-956e-11ec-93e8-b755a86e9e27,0,0,0
6407,company6e68eddf-aff8-11ec-a831-0b05ee2ddd91,0,0,0
6408,company0214262a-7448-11ec-9167-add17d581c3e,0,0,0
6409,companyd14148b1-6623-11ec-aad3-e3716c714375,1,0,500
6410,company681501a3-c5f3-11ec-b474-b3093ba522f3,0,0,0
6411,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
6412,company5358602e-79da-11ec-ba96-cdd431bd53cd,0,0,0
6413,company21c86e2d-b64b-11ec-9c62-21f925e1dd9f,0,0,0
6414,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
6415,company26cc99e2-b4bc-11ec-8719-598296366cd4,0,0,0
6416,company3a44e623-aa75-11ec-aae0-5572b7de1996,0,0,0
6417,company119a04dd-ac0a-11ec-94c6-6d8ec934b52d,0,0,0
6418,company6ca7d2a9-914f-11ec-959a-83b07d7cf115,0,0,0
6419,company0b8dd0e4-bf25-11ec-be28-dba8e23463f1,0,0,0
6420,companyb2abb974-6326-11ec-8803-af7ad8662aa7,0,0,0
6421,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
6422,companycc316031-9a24-11ec-8f26-c90a20014fed,0,0,0
6423,companyd9c74f4f-7dbf-11ec-90c0-b5c0cbb2df9d,0,0,0
6424,companyfbe50ff1-b0b3-11ec-b95f-0d5e96d10db0,0,0,0
6425,companyf902e8f0-c568-11ec-94ca-15d4c0cd1bdf,0,0,0
6426,company3123078e-913d-11ec-8025-c7467c1baeb4,0,0,0
6427,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
6428,company588c5f2a-cc91-11ec-ad09-a573289256bd,0,0,0
6429,company6a5ae8ba-790c-11ec-9ede-15a17b155fce,0,0,0
6430,companydf0c7e1e-a3a5-11ec-804f-b7fe7fbb40ac,0,0,0
6431,companyeccd3b4f-a083-11ec-85bc-53a890c32d24,0,0,0
6432,companyb3f5d73d-acff-11ec-91d1-c5fd39da12cd,0,0,0
6433,companye146e29f-af2e-11ec-b230-75a1d337d191,0,0,0
6434,company39fcfda6-9bad-11ec-871f-b55cf0b5c34e,0,0,0
6435,company6e5b9947-ab53-11ec-92dd-d71d94f97e8f,0,0,0
6436,company0416f615-4924-11ec-889e-0128ea28ebda,0,0,0
6437,company58fc39aa-ba58-11ec-85ab-6fd77afe9e9f,0,0,0
6438,company0478a554-9dd9-11ec-b982-fd1b64e8b7e8,0,0,0
6439,companya291a294-cc96-11ec-86cb-e739fecf8a5d,0,0,0
6440,companyfa1f2422-3248-11ec-80c8-b7c921f4890c,0,0,0
6441,company6e12398d-c213-11ec-82cc-abb9e445e706,0,0,0
6442,company57ecb769-c2db-11ec-b8e4-adfdc84f65cc,0,0,0
6443,companya0b56367-72b0-11ec-b2c0-e7e5e929163c,0,0,0
6444,companyc5c3e197-7f5c-11ec-9d81-e1261ede0cd8,0,0,0
6445,company85855196-b576-11ec-a778-c7faf0c58dd0,1,0,500
6446,company44adf4a3-b1c9-11ec-bc00-73dcd0ab1f93,0,0,0
6447,company2c055799-cad0-11ec-bbb9-ef9b31b15575,0,0,0
6448,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
6449,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6450,company02e7df40-7e89-11ec-9e7f-05581bdbe7f6,0,0,0
6451,company496cd0e7-c4b1-11ec-89e4-0b1e2f8db02f,0,0,0
6452,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
6453,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
6454,company7cb36b33-bd48-11ec-b870-c525b1447422,0,0,0
6455,company7f329d0e-b959-11ec-b21e-51093a7ce8e6,0,0,0
6456,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
6457,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
6458,company2c055799-cad0-11ec-bbb9-ef9b31b15575,0,0,0
6459,companyacb9132e-986c-11ec-89d0-f3b7d28d9e2e,0,0,0
6460,company40eca7cf-ae56-11ec-b7eb-733b96f2e468,0,0,0
6461,company3933f9f5-b0d6-11ec-a214-d7f94f3a1493,0,0,0
6462,company458fc2cc-9567-11ec-8cf1-a9c291c416f3,0,0,0
6463,companyb9bd8737-ab6b-11ec-9e57-4d489b3a7c8b,0,0,0
6464,company22afad90-971d-11ec-940c-6961a93ca29b,0,0,0
6465,companyb3bcb664-a38f-11ec-b0aa-d3ca1eaed4d6,0,0,0
6466,companya1df4451-6181-11ec-bdfa-9185086d64ab,0,0,0
6467,company695e0a7f-bc8c-11ec-9013-a1b6f31ccb52,0,0,0
6468,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
6469,company445e411a-b40a-11ec-956f-c59138cd7b97,0,0,0
6470,company51cacffa-b96b-11ec-b7a0-478b5cd9104e,0,0,0
6471,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
6472,companycb8020e8-b3f9-11ec-9ad4-3ba0213ad9df,0,0,0
6473,company70ae7315-79f6-11ec-b917-e50d032391ef,1,0,500
6474,company611e7831-9963-11ec-bdcf-cd27c25020dc,0,0,0
6475,company0416f615-4924-11ec-889e-0128ea28ebda,0,0,0
6476,companyd08e9052-c62e-11ec-870a-7906b3f2bf33,0,0,0
6477,company515eb73a-b256-11ec-bf78-194a1a92439a,1,0,500
6478,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
6479,company6529afad-694d-11ec-b843-b9ad48594b63,0,0,0
6480,company48c98adf-beeb-11ec-a7f0-6594bf23eb61,1,1,0
6481,company6a63ceee-ba40-11ec-84de-0be60d403077,0,0,0
6482,companyc35fea0b-c531-11ec-98db-71bd33e03ca7,0,0,0
6483,company2c3c3e44-a672-11ec-8557-4f001770ce45,0,0,0
6484,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
6485,companyedcce735-b3f5-11ec-b902-03f048762d4d,0,0,0
6486,company58eb2691-ace4-11ec-8d71-4d2aa6ab3ea0,0,0,0
6487,companyb9c9b65b-93e3-11ec-a53d-35dba17a4044,0,0,0
6488,company24773076-da73-11ec-8442-95311ee903e2,0,0,0
6489,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6490,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
6491,company9467f0e0-900a-11ec-a8f4-85a450b58bf8,0,0,0
6492,company31b2a675-c5fc-11ec-9050-6145b703ccf6,0,0,0
6493,companye02b7896-c630-11ec-a5d1-ad9543a3868e,0,0,0
6494,companya7344ab7-b64a-11ec-8373-21f925e1dd9f,1,0,500
6495,company84ec2098-9ebb-11ec-b1eb-79463804e0b1,0,0,0
6496,companya4121f6f-9b9e-11ec-a189-cf8a6ff0d990,0,0,0
6497,company77a29cf7-b0ec-11ec-81fa-e18107513a76,0,0,0
6498,companyb48e4e86-bc8d-11ec-b02c-a1b6f31ccb52,1,1,0
6499,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
6500,company64ca6e3e-b1a5-11ec-a191-c97c7031330d,0,0,0
6501,company41647b05-93b5-11ec-8718-c7edb2283584,1,0,500
6502,company9bdddedf-6181-11ec-abdc-9185086d64ab,0,0,0
6503,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
6504,companyb08e477d-b635-11ec-976c-e398e993a180,0,0,0
6505,company45f37734-9475-11ec-aabb-5f637adb71e6,0,0,0
6506,company1421089c-4f94-11ec-93c1-75e8ccc1806c,0,0,0
6507,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
6508,companya26dca55-b0c1-11ec-8894-9144c41bba99,0,0,0
6509,company0e6818ed-93d3-11ec-a35f-b91919530fff,0,0,0
6510,companye10fc807-c530-11ec-88c9-71bd33e03ca7,0,0,0
6511,company54b02510-6d21-11ec-8b77-7ddcaf2a709a,0,0,0
6512,companyad978aa9-b662-11ec-ac88-193a2101deec,0,0,0
6513,companye535a2de-5c19-11ec-acc0-df3af8cdea1f,0,0,0
6514,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6515,company788fb84a-c211-11ec-bd68-df51e24a413b,1,0,500
6516,company354a71cf-c2d3-11ec-a543-e317b56d9924,0,0,0
6517,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
6518,company75b1fc73-8a3c-11ec-867f-19f60038abaa,1,0,500
6519,company9aad88cf-9aee-11ec-bacf-edf6d778378b,1,0,500
6520,company750d45ba-6a25-11ec-ab62-b1386331f08e,0,0,0
6521,company5b357a89-96e7-11ec-8eb0-43f0d578a8bd,0,0,0
6522,companya5128760-6496-11ec-83f8-d3ec9132f4d5,0,0,0
6523,company695e0a7f-bc8c-11ec-9013-a1b6f31ccb52,0,0,0
6524,company88dbbe0a-ae68-11ec-9314-8db3b926d426,0,0,0
6525,company13eb572d-acef-11ec-9dc5-19f065cae3dc,0,0,0
6526,company571570dc-af36-11ec-a223-27c7a878a530,0,0,0
6527,companyacb0f6ec-8e4b-11ec-9af5-81cb017c4fdf,0,0,0
6528,companya3f5f533-a12d-11ec-a802-c58f866f302e,0,0,0
6529,companydc95c2de-8e2c-11ec-b55a-adce0804b7bf,0,0,0
6530,company027b3f06-ac33-11ec-86ca-f33dcac58622,0,0,0
6531,company0b8dd0e4-bf25-11ec-be28-dba8e23463f1,0,0,0
6532,companye50f5d10-acd3-11ec-ab34-7b2c52cf79b2,0,0,0
6533,company76455541-affc-11ec-82b1-0b05ee2ddd91,0,0,0
6534,company086341b6-bbe5-11ec-9f28-91b83510ced0,0,0,0
6535,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
6536,companya819edda-9616-11ec-a308-812b26e43fbb,0,0,0
6537,company573eb9b0-b97b-11ec-b02b-3d54ee9bfd44,0,0,0
6538,companyc2e1ce19-adca-11ec-84b3-0732a6b46c8d,0,0,0
6539,company14510da5-7db7-11ec-8fa9-bd1a65819410,0,0,0
6540,company85807a0e-b199-11ec-8a73-85b4d623b70a,0,0,0
6541,companyf902e8f0-c568-11ec-94ca-15d4c0cd1bdf,0,0,0
6542,companyf1a85914-a6d0-11ec-896c-39138736fcab,0,0,0
6543,company723eeb5d-4064-11ec-ab38-1ba00a9b21a9,1,1,0
6544,company9935b6d9-bf0f-11ec-82cc-915056d83d67,0,0,0
6545,company89de0852-6af4-11ec-a088-0b7f41f38a5e,0,0,0
6546,companyae68701f-80c3-11ec-9341-4168a9b4744d,0,0,0
6547,companyb437a7e9-9dd2-11ec-a3f6-3784bf164e86,1,0,500
6548,companyed2f2a87-a2c2-11ec-b91d-b9e7f0f90397,0,0,0
6549,company2ed0b899-b1aa-11ec-a771-c97c7031330d,0,0,0
6550,company3325e889-a379-11ec-85e0-f1a253de2b08,0,0,0
6551,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6552,company47e6065c-9f76-11ec-8f72-872ba7f4d87f,0,0,0
6553,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6554,company6e126cd7-b0e4-11ec-814b-e36635d8961d,0,0,0
6555,company0d9b67a8-9fc1-11ec-b140-5bfc4fffc9dd,0,0,0
6556,company118a631d-d1c8-11ec-947c-29d20c8b7668,0,0,0
6557,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
6558,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
6559,company36174213-689f-11ec-ab97-d1b3e43733c2,0,0,0
6560,company9cef820e-9c42-11ec-ba85-bb8dadea74b0,0,0,0
6561,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
6562,company6e68eddf-aff8-11ec-a831-0b05ee2ddd91,0,0,0
6563,companye85dea3f-7e92-11ec-b6c2-3f22c154de4f,0,0,0
6564,companyd4d1b042-b976-11ec-ba75-bfb7ca8191b4,0,0,0
6565,companydbbecf0c-c539-11ec-bb7d-c7501020ba43,0,0,0
6566,company8628e8a1-8dbf-11ec-bfc5-d377f5bca7b4,0,0,0
6567,companydc733aea-c556-11ec-b3e0-b7e4276c41cb,0,0,0
6568,company379ceb2a-ab33-11ec-800b-8f36374e2aea,0,0,0
6569,companyf0d5cb81-99f8-11ec-8cd3-5bd56a164022,0,0,0
6570,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
6571,company94f43259-5755-11ec-816c-fd17d0166a08,0,0,0
6572,companye218efa3-b646-11ec-b466-21f925e1dd9f,0,0,0
6573,company9975399b-92de-11ec-a330-3919065bbd7e,0,0,0
6574,company5077920d-6d40-11ec-9111-b3f25ecb862f,0,0,0
6575,company7900c5d0-9461-11ec-9368-db4624e01c68,0,0,0
6576,companya69b47ff-a079-11ec-b20e-797a5659175c,1,0,500
6577,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6578,company347321d5-8652-11ec-8cb4-2fc82471379c,0,0,0
6579,company061197e9-b4c3-11ec-8f70-650055dd84a2,0,0,0
6580,company6e68eddf-aff8-11ec-a831-0b05ee2ddd91,0,0,0
6581,companyc520cac9-7b70-11ec-9257-ed109aac5e16,0,0,0
6582,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
6583,company3a3beb22-93bf-11ec-910e-2b75064c7bfe,0,0,0
6584,companye12f2431-93be-11ec-adb5-2b75064c7bfe,0,0,0
6585,company92dcaf6d-a06e-11ec-8d73-5148a913796d,0,0,0
6586,company515eb73a-b256-11ec-bf78-194a1a92439a,1,0,500
6587,company120c321a-93c6-11ec-9c00-973e58c7cf06,0,0,0
6588,company5e6395a5-c165-11ec-8a0f-596959843063,0,0,0
6589,company6ab54058-6b03-11ec-9d88-b11130dbef9d,0,0,0
6590,company3d72c96e-ba51-11ec-b025-bdaf2e63592c,0,0,0
6591,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6592,companybeb74ba6-9532-11ec-8e7a-331161eb02d6,0,0,0
6593,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
6594,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
6595,company681501a3-c5f3-11ec-b474-b3093ba522f3,0,0,0
6596,company78a5fff9-96d2-11ec-90cd-7dfedd81399c,0,0,0
6597,company74c00d6f-b01d-11ec-906b-e75a98594c80,0,0,0
6598,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
6599,company52136ec7-c522-11ec-8436-6762b11024a9,1,0,500
6600,company77a8b1c8-9d5f-11ec-98d1-5bbac65d2b29,0,0,0
6601,company3091ecc8-b4b2-11ec-b5fe-7de3e7434c76,0,0,0
6602,company39ba4af9-b59e-11ec-bec7-872719d95bf4,0,0,0
6603,companyff8c6bec-b012-11ec-a261-6907280f040b,0,0,0
6604,company723eeb5d-4064-11ec-ab38-1ba00a9b21a9,1,1,0
6605,companyb4cf3e66-687a-11ec-a42f-bfe2caea1bab,0,0,0
6606,companyf48ce724-af36-11ec-bee8-27c7a878a530,0,0,0
6607,companyf3a543ad-827d-11ec-8da8-9394cf89bc05,0,0,0
6608,company9c3da2bd-b038-11ec-b085-557ef01aec15,0,0,0
6609,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
6610,companyf6febda3-93cb-11ec-a0d8-9538900ba46e,0,0,0
6611,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6612,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6613,companyf7f2788a-c222-11ec-883c-5fd60d556bbe,0,0,0
6614,company81893e19-bf10-11ec-bd78-c3577f2afd11,0,0,0
6615,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
6616,company46c0b569-43b5-11ec-aa7a-4f2e1996897a,0,0,0
6617,companyf341ca6e-bb0e-11ec-b61f-f581be76d5e5,0,0,0
6618,companyc2a26b44-cb75-11ec-9754-39aa9bb33a43,0,0,0
6619,companyddf62fa4-a2a9-11ec-8dd4-c16dc477d49f,0,0,0
6620,companyb9bd8737-ab6b-11ec-9e57-4d489b3a7c8b,0,0,0
6621,company06772959-7f6c-11ec-92b5-1133d03d58d5,1,0,500
6622,companyfba0b67f-3248-11ec-8572-b7c921f4890c,0,0,0
6623,company41647b05-93b5-11ec-8718-c7edb2283584,1,0,500
6624,company8986db47-bbc3-11ec-96ed-af858aa3abff,0,0,0
6625,companyee7f4c4c-b6ff-11ec-bdfe-31b4643ee09c,0,0,0
6626,company19ee8a9d-92ea-11ec-b3b5-3df2aad5028c,0,0,0
6627,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
6628,company3461dd27-a388-11ec-98ee-1391a9e11043,0,0,0
6629,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6630,company43e18a20-8285-11ec-aa3c-a99c148558ae,0,0,0
6631,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
6632,company97f7a0e3-9928-11ec-bbf5-2d5b1c31adc8,0,0,0
6633,companydc733aea-c556-11ec-b3e0-b7e4276c41cb,0,0,0
6634,company0a2c9939-a140-11ec-9943-3351b6c236a4,1,0,500
6635,companyeea1b6ae-9562-11ec-806f-378201f75742,0,0,0
6636,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
6637,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
6638,company85855196-b576-11ec-a778-c7faf0c58dd0,1,0,500
6639,company97255dae-c532-11ec-862e-1b6ac3ae1238,0,0,0
6640,companyf85a53b7-804b-11ec-8f44-19cc53436969,1,0,500
6641,companyf27f0f9f-c30e-11ec-b1b9-bb913a2f2d70,0,0,0
6642,company35f794f2-686b-11ec-adcc-cb4398d1f1f4,0,0,0
6643,companyf0d33781-ac16-11ec-9871-819a8c4fe8d6,0,0,0
6644,company9c3da2bd-b038-11ec-b085-557ef01aec15,0,0,0
6645,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6646,company788fb84a-c211-11ec-bd68-df51e24a413b,1,0,500
6647,companydbcc18a5-9c51-11ec-8c09-05489a2220d6,0,0,0
6648,company399b7e59-b0ef-11ec-9cd3-39aac03e44b4,0,0,0
6649,companyb5b7b268-4840-11ec-bbdd-59e0306a40ac,0,0,0
6650,company8b033647-9c9a-11ec-a0c7-bfa5242571f2,0,0,0
6651,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
6652,companyd869acd7-a0f8-11ec-b336-25e9b3141bba,0,0,0
6653,companya7344ab7-b64a-11ec-8373-21f925e1dd9f,1,0,500
6654,company1c7ab535-c789-11ec-ac10-9d44d45b374f,0,0,0
6655,company31884ade-a2a9-11ec-8d44-c16dc477d49f,0,0,0
6656,companyf7d0f484-96fd-11ec-8b04-7dbf8237b9ae,0,0,0
6657,company86977d53-b70c-11ec-973d-c76e90af7fe3,0,0,0
6658,company1af7d6c4-c851-11ec-b1ad-e38886f67330,0,0,0
6659,company298acce1-b659-11ec-8447-adea8991e9b1,0,0,0
6660,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
6661,company5dfb792c-954c-11ec-aca2-4f6e68f8c0e9,0,0,0
6662,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
6663,companyfed7784c-6952-11ec-a212-b9ad48594b63,0,0,0
6664,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
6665,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
6666,company2a05f55a-a423-11ec-8236-41c4ead398d7,0,0,0
